user_id,country,topic_category,account_created_date,followers_count,following_count,likes_count,shares_count,posts_count,verified
5524,India,tech,01-01-1900,22573,2248,304,291,188,TRUE
5527,USA,finance,01-01-1900,31646,1285,841,21,341,FALSE
5529,Germany,sports,01-01-1900,19652,4992,702,131,29,FALSE
5531,Germany,sports,01-01-1900,73718,2822,352,308,84,TRUE
5532,UK,sports,01-01-1900,30243,2195,26,439,603,FALSE
5534,UK,sports,01-01-1900,71099,4674,459,424,227,FALSE
5535,UK,politics,01-01-1900,83399,4462,983,232,740,TRUE
5540,USA,finance,01-01-1900,77228,2695,983,358,482,TRUE
5543,Germany,finance,01-01-1900,59450,2438,1600,273,339,FALSE
5544,USA,finance,01-01-1900,15879,192,1206,70,849,TRUE
5549,Canada,finance,01-01-1900,89972,4685,1666,367,752,TRUE
5550,Germany,tech,01-01-1900,62061,980,914,280,362,FALSE
5555,Canada,politics,01-01-1900,11648,3586,1274,428,876,TRUE
5560,Unknown,politics,01-01-1900,76263,897,250,153,420,TRUE
5562,USA,tech,01-01-1900,49490,871,477,147,18,TRUE
5564,India,politics,01-01-1900,34373,4445,1496,325,239,FALSE
5566,Canada,politics,01-01-1900,77459,2268,1984,38,512,TRUE
5567,India,finance,01-01-1900,63671,580,65,318,688,TRUE
5568,UK,politics,01-01-1900,62999,4316,1498,11,320,TRUE
5570,Canada,sports,01-01-1900,96575,3275,1918,332,870,TRUE
5573,USA,Unknown,01-01-1900,78498,2810,1596,412,661,TRUE
5576,USA,tech,01-01-1900,14979,4652,1115,473,28,TRUE
5581,UK,sports,01-01-1900,49534,413,1689,485,735,FALSE
5582,India,tech,01-01-1900,71862,1194,1998,486,162,TRUE
5588,Unknown,tech,01-01-1900,32128,198,695,172,814,FALSE
5589,USA,sports,01-01-1900,76391,2311,93,491,234,FALSE
5590,UK,finance,01-01-1900,94003,1520,1635,251,461,FALSE
5591,Germany,politics,01-01-1900,22230,4308,493,336,537,TRUE
5594,Germany,politics,01-01-1900,34210,3667,1300,338,666,FALSE
5598,Germany,tech,01-01-1900,87434,3492,1546,42,421,TRUE
5599,Canada,tech,01-01-1900,35744,4206,798,419,215,TRUE
5600,UK,tech,01-01-1900,20987,3332,205,235,491,TRUE
5607,Canada,tech,01-01-1900,6619,3965,1187,251,146,TRUE
5609,USA,finance,01-01-1900,85644,3395,1219,114,992,FALSE
5613,UK,tech,01-01-1900,75350,3475,1782,468,213,FALSE
5617,USA,tech,01-01-1900,55165,2404,19,60,495,FALSE
5621,Germany,tech,01-01-1900,86113,965,1676,500,419,TRUE
5623,Germany,politics,01-01-1900,42453,3303,517,421,61,TRUE
5625,Canada,politics,01-01-1900,73928,1906,983,82,337,FALSE
5626,USA,sports,01-01-1900,6073,2776,105,119,108,FALSE
5628,Canada,finance,01-01-1900,39913,2524,1225,479,667,TRUE
5630,Germany,Unknown,01-01-1900,38576,4099,1234,377,34,FALSE
5631,UK,Unknown,01-01-1900,30532,3288,1806,377,371,FALSE
5635,USA,tech,01-01-1900,50598,1839,264,142,661,TRUE
5637,USA,tech,01-01-1900,28947,641,1001,487,616,FALSE
5638,Germany,tech,01-01-1900,69737,1653,791,280,593,TRUE
5642,Canada,politics,01-01-1900,81520,1187,1514,246,722,TRUE
5643,Germany,finance,01-01-1900,13816,362,32,251,285,FALSE
5646,USA,finance,01-01-1900,38319,4498,159,334,927,FALSE
5655,Germany,politics,01-01-1900,87116,3510,1065,305,403,FALSE
5656,Germany,tech,01-01-1900,44922,2524,1587,56,884,FALSE
5657,Germany,politics,01-01-1900,49673,1969,1535,466,591,TRUE
5658,India,sports,01-01-1900,89327,4136,263,251,495,FALSE
5661,USA,politics,01-01-1900,88724,4756,991,88,186,FALSE
5664,USA,finance,01-01-1900,69365,2059,1510,82,617,TRUE
5668,USA,Unknown,01-01-1900,73165,3936,525,357,574,TRUE
5669,India,finance,01-01-1900,62138,4282,451,200,111,TRUE
5670,Canada,politics,01-01-1900,65314,444,225,149,359,TRUE
5671,USA,politics,01-01-1900,59077,550,1952,316,685,TRUE
5680,USA,finance,01-01-1900,27523,2448,559,301,782,TRUE
5689,India,tech,01-01-1900,33087,4792,917,308,537,FALSE
5690,Canada,tech,01-01-1900,74047,1147,1350,472,421,FALSE
5691,Germany,politics,01-01-1900,64100,2162,1031,204,9,TRUE
5692,Germany,sports,01-01-1900,34425,1134,345,427,583,TRUE
5696,Canada,Unknown,01-01-1900,5104,1658,449,104,67,FALSE
5703,Unknown,tech,01-01-1900,65807,2904,1569,265,573,TRUE
5708,USA,politics,01-01-1900,36017,2672,1992,489,90,TRUE
5709,UK,tech,01-01-1900,67128,2331,1114,30,340,FALSE
5710,Canada,sports,01-01-1900,92324,2569,1302,269,764,TRUE
5713,Canada,sports,01-01-1900,49673,4867,1783,291,261,FALSE
5716,Germany,tech,01-01-1900,12384,4452,25,365,949,FALSE
5718,Canada,sports,01-01-1900,40624,441,1712,119,972,TRUE
5723,UK,finance,01-01-1900,61017,1654,1854,388,593,TRUE
5730,Canada,politics,01-01-1900,96215,4148,199,356,81,TRUE
5732,Canada,tech,01-01-1900,30048,4166,813,83,746,FALSE
5733,Germany,tech,01-01-1900,18225,1191,773,395,569,TRUE
5736,Germany,finance,01-01-1900,77817,3114,1327,87,945,TRUE
5741,Canada,tech,01-01-1900,4918,1452,475,108,266,TRUE
5742,India,sports,01-01-1900,96913,2781,1456,158,574,FALSE
5743,USA,sports,01-01-1900,59906,2955,119,453,575,FALSE
5744,USA,finance,01-01-1900,55303,4774,796,478,967,TRUE
5745,USA,tech,01-01-1900,47245,1330,983,435,620,TRUE
5747,Unknown,tech,01-01-1900,67642,1207,1623,299,28,TRUE
5749,USA,sports,01-01-1900,88475,462,1702,277,1000,TRUE
5752,UK,finance,01-01-1900,11483,380,509,446,732,TRUE
5753,Germany,finance,01-01-1900,49673,4548,1801,424,807,FALSE
5754,USA,finance,01-01-1900,4404,4170,844,206,529,FALSE
5756,Unknown,tech,01-01-1900,15098,2488,1499,212,822,FALSE
5758,UK,finance,01-01-1900,87160,337,953,359,231,FALSE
5759,USA,tech,01-01-1900,62295,1375,983,283,997,FALSE
5762,USA,sports,01-01-1900,14274,128,865,372,878,FALSE
5774,Canada,finance,01-01-1900,3754,4863,1542,356,239,FALSE
5776,Canada,tech,01-01-1900,75460,1665,983,472,956,FALSE
5777,India,sports,01-01-1900,32159,815,983,150,42,TRUE
5780,India,politics,01-01-1900,41219,3525,903,188,94,FALSE
5789,Canada,finance,01-01-1900,97763,2524,1488,251,58,FALSE
5791,USA,Unknown,01-01-1900,99543,2653,545,298,80,TRUE
5792,Canada,politics,01-01-1900,49673,721,1279,172,683,TRUE
5793,UK,politics,01-01-1900,41919,369,1231,359,347,TRUE
5794,Germany,sports,01-01-1900,27691,1079,983,310,675,FALSE
5796,USA,politics,01-01-1900,49673,849,720,435,375,FALSE
5797,India,politics,01-01-1900,82748,698,1751,264,547,TRUE
5798,UK,tech,01-01-1900,8801,1842,983,10,224,FALSE
5803,USA,finance,01-01-1900,18714,2900,717,408,927,TRUE
5804,India,finance,01-01-1900,26184,355,628,184,873,FALSE
5805,India,finance,01-01-1900,37736,4918,1414,167,466,TRUE
5806,UK,finance,01-01-1900,10165,430,595,156,184,FALSE
5808,Canada,sports,01-01-1900,82225,2524,560,393,773,FALSE
5810,UK,finance,01-01-1900,37981,2524,807,62,354,TRUE
5814,India,tech,01-01-1900,86114,3302,557,123,265,TRUE
5822,India,finance,01-01-1900,67123,3346,336,181,798,FALSE
5825,Unknown,politics,01-01-1900,95691,863,1346,388,292,TRUE
5827,USA,sports,01-01-1900,80219,2201,196,230,6,TRUE
5828,India,tech,01-01-1900,95154,2524,789,461,657,TRUE
5832,UK,tech,01-01-1900,49673,3787,1656,462,140,FALSE
5836,USA,politics,01-01-1900,12512,4299,425,459,804,FALSE
5840,Unknown,politics,01-01-1900,6720,3348,1445,333,623,FALSE
5843,Canada,tech,01-01-1900,49673,3112,1662,101,493,FALSE
5848,UK,politics,01-01-1900,71049,2249,1674,24,9,FALSE
5852,UK,sports,01-01-1900,87926,1369,366,384,407,TRUE
5856,Canada,politics,01-01-1900,81449,3326,470,480,692,FALSE
5857,Canada,sports,01-01-1900,20580,2853,633,251,951,TRUE
5861,Germany,sports,01-01-1900,92539,2770,211,319,624,FALSE
5862,Germany,politics,01-01-1900,56714,4618,1479,28,337,FALSE
5865,UK,finance,01-01-1900,76130,4586,1503,168,285,FALSE
5867,India,politics,01-01-1900,9797,3630,836,277,600,FALSE
5868,USA,Unknown,01-01-1900,93411,3637,1044,40,948,FALSE
5869,Canada,tech,01-01-1900,22774,2955,1239,152,620,TRUE
5878,Canada,finance,01-01-1900,86910,4739,926,251,409,FALSE
5882,Germany,sports,01-01-1900,35788,4419,327,444,601,TRUE
5884,USA,tech,01-01-1900,75094,2056,254,32,330,TRUE
5885,UK,politics,01-01-1900,92348,1097,1166,256,103,FALSE
5887,India,finance,01-01-1900,28735,4369,1877,250,830,TRUE
5889,UK,politics,01-01-1900,23672,822,1764,243,487,FALSE
5891,India,politics,01-01-1900,86460,1227,166,237,937,TRUE
5896,UK,sports,01-01-1900,1394,664,1042,222,741,TRUE
5897,Germany,politics,01-01-1900,35673,1894,1527,55,814,FALSE
5898,USA,sports,01-01-1900,14972,1138,1034,251,136,FALSE
5899,UK,tech,01-01-1900,3125,1716,1082,384,628,FALSE
5900,Canada,politics,01-01-1900,39626,3265,392,377,758,FALSE
5902,Canada,tech,01-01-1900,98834,4291,58,251,495,FALSE
5904,India,sports,01-01-1900,30833,4652,495,365,601,TRUE
5906,Unknown,finance,01-01-1900,44445,4316,662,209,557,FALSE
5908,Canada,politics,01-01-1900,49673,1396,1601,272,355,FALSE
5910,UK,sports,01-01-1900,57100,4604,498,435,196,TRUE
5911,Germany,finance,01-01-1900,1722,4360,1013,83,495,FALSE
5912,India,finance,01-01-1900,74412,4934,1694,356,471,FALSE
5916,India,tech,01-01-1900,98314,316,1072,181,343,FALSE
5919,Germany,finance,01-01-1900,4475,2833,1539,385,356,FALSE
5920,USA,politics,01-01-1900,69206,1238,1251,462,4,TRUE
5922,UK,politics,01-01-1900,63191,2723,277,196,997,FALSE
5924,India,sports,01-01-1900,78549,3413,1418,10,653,TRUE
5925,India,finance,01-01-1900,73247,2192,1668,206,368,TRUE
5926,India,politics,01-01-1900,7959,3478,554,75,706,FALSE
5927,Germany,politics,01-01-1900,27689,860,1067,496,114,TRUE
5928,India,Unknown,01-01-1900,49673,1507,1899,180,694,TRUE
5933,Germany,politics,01-01-1900,90267,2207,1726,103,716,TRUE
5942,Germany,politics,01-01-1900,58759,3667,870,188,73,TRUE
5947,USA,sports,01-01-1900,83799,496,100,28,463,TRUE
5950,India,sports,01-01-1900,21226,1468,1533,365,875,TRUE
5953,Canada,sports,01-01-1900,83163,1491,1633,251,707,FALSE
5960,Germany,tech,01-01-1900,12944,514,209,443,426,FALSE
5962,Canada,politics,01-01-1900,53437,2154,217,276,237,TRUE
5966,Germany,tech,01-01-1900,57697,4177,572,36,162,FALSE
5969,USA,politics,01-01-1900,974,3006,453,4,47,TRUE
5970,India,politics,01-01-1900,79845,932,220,143,211,TRUE
5977,Canada,politics,01-01-1900,65027,3844,615,143,494,TRUE
5978,Canada,politics,01-01-1900,56825,1628,1466,458,511,FALSE
5979,India,finance,01-01-1900,94034,529,1327,207,499,FALSE
5982,Canada,politics,01-01-1900,86546,3821,816,213,39,TRUE
5992,Germany,politics,01-01-1900,11610,2725,443,251,6,TRUE
5993,UK,finance,01-01-1900,43239,1293,983,293,178,FALSE
5994,India,sports,01-01-1900,23665,4629,1765,354,614,FALSE
5996,Germany,sports,01-01-1900,42827,2933,597,251,103,FALSE
5997,Germany,finance,01-01-1900,10888,2317,1152,294,495,FALSE
6000,Canada,finance,01-01-1900,91280,1341,1616,348,897,FALSE
6002,Unknown,tech,01-01-1900,75239,1748,1934,118,754,TRUE
6006,India,finance,01-01-1900,85696,830,1609,407,492,TRUE
6010,USA,finance,01-01-1900,28782,50,842,19,414,FALSE
6011,UK,tech,01-01-1900,59746,501,453,79,29,TRUE
6013,Canada,finance,01-01-1900,49673,4585,1545,143,154,FALSE
6014,India,finance,01-01-1900,42223,3518,1100,253,683,TRUE
6015,UK,tech,01-01-1900,57361,3365,1545,311,56,FALSE
6016,Germany,politics,01-01-1900,50722,2553,1714,36,630,TRUE
6017,Germany,sports,01-01-1900,88986,2127,66,190,235,TRUE
6021,UK,tech,01-01-1900,84561,4267,1884,94,383,FALSE
6022,USA,sports,01-01-1900,93300,3371,97,52,715,TRUE
6024,Canada,finance,01-01-1900,66875,1438,1757,8,676,FALSE
6031,India,finance,01-01-1900,90546,2524,1314,153,842,FALSE
6032,Germany,finance,01-01-1900,49673,3242,1527,419,156,TRUE
6033,Canada,sports,01-01-1900,3118,2769,668,365,161,TRUE
6035,Canada,tech,01-01-1900,86055,2524,210,437,723,TRUE
6036,Germany,finance,01-01-1900,69976,4138,1336,343,668,FALSE
6039,UK,finance,01-01-1900,27481,287,873,500,73,TRUE
6046,Germany,Unknown,01-01-1900,24897,2495,7,428,526,FALSE
6050,USA,politics,01-01-1900,10466,1811,1571,78,120,FALSE
6053,India,politics,01-01-1900,49673,111,1416,276,13,FALSE
6056,UK,finance,01-01-1900,76424,100,244,26,908,TRUE
6060,UK,finance,01-01-1900,29962,3852,1192,180,220,FALSE
6063,Canada,sports,01-01-1900,59184,2524,1478,217,914,TRUE
6068,India,finance,01-01-1900,21894,3755,900,366,495,FALSE
6069,UK,finance,01-01-1900,76980,4678,916,205,916,TRUE
6073,Canada,politics,01-01-1900,16765,4290,61,102,538,TRUE
6074,India,sports,01-01-1900,52238,2087,1164,253,775,TRUE
6076,India,Unknown,01-01-1900,28096,3544,352,223,901,TRUE
6078,Canada,Unknown,01-01-1900,35549,589,100,232,406,TRUE
6080,USA,tech,01-01-1900,24261,4813,983,247,270,FALSE
6081,UK,tech,01-01-1900,95480,3226,451,316,543,TRUE
6088,UK,finance,01-01-1900,86737,2266,892,72,914,FALSE
6099,India,sports,01-01-1900,16669,4491,1969,254,6,FALSE
6102,USA,tech,01-01-1900,15820,1573,873,394,980,FALSE
6103,India,politics,01-01-1900,46725,2521,983,69,685,FALSE
6104,Germany,tech,01-01-1900,92573,2426,269,384,596,FALSE
6106,Germany,politics,01-01-1900,97898,2303,1177,157,346,FALSE
6107,USA,sports,01-01-1900,70260,4729,1731,184,960,FALSE
6109,Germany,Unknown,01-01-1900,43961,81,1131,75,495,TRUE
6111,India,tech,01-01-1900,48521,1785,1600,402,581,FALSE
6113,UK,sports,01-01-1900,71887,4340,1438,67,396,TRUE
6114,USA,Unknown,01-01-1900,87733,1717,1263,151,365,TRUE
6116,India,finance,01-01-1900,73620,1869,1518,358,38,TRUE
6118,Canada,finance,01-01-1900,17120,568,414,239,495,FALSE
6121,UK,tech,01-01-1900,47478,3411,521,74,859,TRUE
6123,Canada,sports,01-01-1900,1211,1318,1803,427,812,TRUE
6126,India,Unknown,01-01-1900,91966,2936,455,5,397,FALSE
6127,UK,tech,01-01-1900,92614,4103,1791,469,181,FALSE
6128,USA,finance,01-01-1900,59598,4750,1104,248,647,FALSE
6129,USA,politics,01-01-1900,75989,2524,406,48,381,TRUE
6130,USA,politics,01-01-1900,42965,576,1497,420,504,FALSE
6132,Germany,finance,01-01-1900,40592,1962,254,295,49,TRUE
6134,India,politics,01-01-1900,38339,3487,1038,276,423,FALSE
6136,UK,sports,01-01-1900,84469,2524,570,234,953,TRUE
6137,Canada,sports,01-01-1900,46207,2117,697,320,38,FALSE
6138,Germany,Unknown,01-01-1900,65579,2524,781,402,0,FALSE
6139,UK,finance,01-01-1900,78961,5,1618,240,980,FALSE
6140,Germany,sports,01-01-1900,12489,3058,1165,292,740,FALSE
6145,Canada,sports,01-01-1900,96031,2524,1430,333,600,TRUE
6149,Germany,Unknown,01-01-1900,60178,1783,983,399,827,TRUE
6154,USA,politics,01-01-1900,41596,1846,302,43,226,TRUE
6166,Canada,politics,01-01-1900,19486,4368,1485,253,660,FALSE
6167,UK,finance,01-01-1900,91978,786,552,257,372,FALSE
6168,Germany,Unknown,01-01-1900,7695,4270,568,475,923,TRUE
6170,UK,sports,01-01-1900,49673,2524,1862,13,52,FALSE
6174,Canada,politics,01-01-1900,44348,907,1859,489,307,FALSE
6175,India,Unknown,01-01-1900,74944,4429,1883,338,151,TRUE
6177,Germany,tech,01-01-1900,34944,3915,1364,352,582,TRUE
6178,USA,politics,01-01-1900,62531,1000,291,283,118,TRUE
6183,Canada,politics,01-01-1900,44239,822,1046,166,628,TRUE
6184,Germany,politics,01-01-1900,96671,2174,1082,174,259,FALSE
6186,India,politics,01-01-1900,46627,4102,407,251,922,TRUE
6188,Germany,sports,01-01-1900,85149,1575,983,251,508,FALSE
6190,Unknown,tech,01-01-1900,40028,1242,1841,114,467,TRUE
6191,India,finance,01-01-1900,63423,3461,429,144,389,FALSE
6192,UK,tech,01-01-1900,79140,586,499,122,985,FALSE
6195,UK,sports,01-01-1900,20961,1380,1705,330,435,FALSE
6196,Canada,finance,01-01-1900,65610,2677,269,4,982,TRUE
6198,USA,politics,01-01-1900,5995,1119,845,83,940,TRUE
6202,Unknown,sports,01-01-1900,73545,307,1435,475,495,FALSE
6204,Germany,finance,01-01-1900,43493,3289,489,254,289,FALSE
6206,Unknown,sports,01-01-1900,54728,3054,805,328,835,TRUE
6207,USA,tech,01-01-1900,45071,4407,1842,174,780,TRUE
6208,India,tech,01-01-1900,44025,2386,1761,380,827,TRUE
6209,UK,tech,01-01-1900,29078,2524,1222,306,495,FALSE
6210,UK,sports,01-01-1900,67118,1977,1900,140,372,TRUE
6211,UK,tech,01-01-1900,55571,2707,518,251,987,TRUE
6217,UK,finance,01-01-1900,59430,1767,813,251,906,TRUE
6220,USA,sports,01-01-1900,94785,4077,249,112,327,TRUE
6223,USA,finance,01-01-1900,52814,30,547,3,541,FALSE
6224,India,finance,01-01-1900,97285,1529,1373,229,250,TRUE
6226,USA,finance,01-01-1900,38094,545,1605,167,819,FALSE
6230,UK,tech,01-01-1900,89936,948,983,130,728,TRUE
6236,USA,tech,01-01-1900,38812,3215,856,238,475,TRUE
6239,India,sports,01-01-1900,50925,1093,145,306,211,FALSE
6241,Canada,Unknown,01-01-1900,35015,1001,1840,429,21,FALSE
6243,Canada,tech,01-01-1900,40718,3751,1830,435,46,FALSE
6244,Canada,sports,01-01-1900,71755,2496,1032,77,220,TRUE
6246,Canada,finance,01-01-1900,92716,938,244,370,611,FALSE
6251,Germany,tech,01-01-1900,32987,4291,500,181,290,FALSE
6253,UK,politics,01-01-1900,78786,2774,862,45,251,FALSE
6255,India,finance,01-01-1900,72016,326,1296,7,895,FALSE
6257,UK,finance,01-01-1900,17623,1979,1105,320,979,FALSE
6262,Canada,Unknown,01-01-1900,49673,3535,1718,120,115,FALSE
6263,USA,sports,01-01-1900,35892,4827,1104,439,700,TRUE
6266,Canada,politics,01-01-1900,65301,47,376,95,61,FALSE
6269,USA,finance,01-01-1900,67973,845,1008,325,502,TRUE
6270,India,politics,01-01-1900,28481,1683,121,78,108,FALSE
6271,USA,finance,01-01-1900,77077,3805,1153,365,811,TRUE
6273,Canada,Unknown,01-01-1900,72595,4045,685,400,72,FALSE
6275,Canada,sports,01-01-1900,21664,669,1109,31,889,FALSE
6276,Unknown,finance,01-01-1900,13642,1903,152,322,773,FALSE
6277,USA,finance,01-01-1900,8890,4803,1989,419,301,FALSE
6278,USA,finance,01-01-1900,50985,2092,182,196,495,TRUE
6279,USA,sports,01-01-1900,49673,4630,775,125,165,TRUE
6280,UK,politics,01-01-1900,5522,2335,685,382,698,FALSE
6282,Germany,tech,01-01-1900,49673,2997,1393,314,900,FALSE
6284,USA,politics,01-01-1900,10115,2881,492,46,356,TRUE
6288,UK,politics,01-01-1900,91973,3376,625,343,598,FALSE
6292,India,sports,01-01-1900,32692,3428,1286,258,820,FALSE
6293,UK,tech,01-01-1900,74692,4287,84,491,685,TRUE
6294,UK,sports,01-01-1900,4843,4460,136,188,372,FALSE
6296,Germany,sports,01-01-1900,53056,736,983,474,52,FALSE
6298,Germany,politics,01-01-1900,41137,3644,1748,306,694,TRUE
6299,India,sports,01-01-1900,94328,3548,534,376,859,TRUE
6302,Germany,sports,01-01-1900,18053,2030,877,365,457,TRUE
6303,USA,politics,01-01-1900,43543,477,382,320,601,TRUE
6307,USA,politics,01-01-1900,49673,4205,1132,164,183,FALSE
6308,Germany,politics,01-01-1900,44966,4131,1503,113,945,FALSE
6309,UK,politics,01-01-1900,82730,4841,1984,385,845,FALSE
6310,USA,tech,01-01-1900,51236,3010,629,176,175,FALSE
6312,India,finance,01-01-1900,67776,3286,1560,190,495,FALSE
6314,UK,politics,01-01-1900,50623,4395,501,53,686,TRUE
6318,Unknown,finance,01-01-1900,90298,305,125,388,316,FALSE
6323,USA,finance,01-01-1900,34365,369,1124,464,992,TRUE
6324,USA,politics,01-01-1900,29744,2434,123,176,895,FALSE
6327,Canada,sports,01-01-1900,18430,3216,1966,172,260,FALSE
6329,Canada,finance,01-01-1900,58045,2740,1984,250,953,TRUE
6331,Germany,tech,01-01-1900,74918,3236,891,20,94,TRUE
6333,India,tech,01-01-1900,95107,519,432,153,702,FALSE
6339,Canada,politics,01-01-1900,93167,1050,1250,178,282,TRUE
6340,UK,finance,01-01-1900,25605,3334,484,468,586,TRUE
6342,USA,Unknown,01-01-1900,77239,4817,553,171,948,FALSE
6344,India,sports,01-01-1900,86453,2197,1944,138,575,TRUE
6350,USA,sports,01-01-1900,44248,4640,1503,215,389,FALSE
6351,Germany,tech,01-01-1900,1006,3081,311,86,194,FALSE
6353,India,sports,01-01-1900,2700,2747,1801,367,335,FALSE
6355,UK,tech,01-01-1900,96414,4497,1975,353,523,TRUE
6362,India,politics,01-01-1900,19316,4736,81,240,771,FALSE
6364,UK,sports,01-01-1900,74357,873,620,428,252,TRUE
6366,UK,finance,01-01-1900,49673,3821,1666,338,847,FALSE
6367,USA,tech,01-01-1900,57262,1566,983,25,534,TRUE
6368,Germany,sports,01-01-1900,552,2809,164,184,580,TRUE
6369,USA,tech,01-01-1900,83021,984,1846,448,565,TRUE
6374,Canada,tech,01-01-1900,49673,390,1370,274,232,TRUE
6376,Germany,sports,01-01-1900,8858,1610,983,13,664,FALSE
6377,USA,sports,01-01-1900,13157,3998,1589,431,222,TRUE
6380,Canada,tech,01-01-1900,34626,2965,637,227,893,TRUE
6381,USA,sports,01-01-1900,88075,4239,983,29,506,FALSE
6382,USA,tech,01-01-1900,78337,4838,674,9,19,TRUE
6383,India,finance,01-01-1900,9238,653,1349,134,234,FALSE
6387,Germany,tech,01-01-1900,60585,875,1642,231,495,FALSE
6389,India,sports,01-01-1900,88926,4679,1763,408,223,FALSE
6390,Germany,sports,01-01-1900,52551,3303,1731,107,444,TRUE
6391,India,tech,01-01-1900,26873,3886,71,402,156,FALSE
6393,India,sports,01-01-1900,82805,2983,1734,216,999,FALSE
6394,Canada,politics,01-01-1900,49673,2734,1982,338,676,TRUE
6397,Canada,sports,01-01-1900,47156,992,983,111,330,FALSE
6409,Germany,tech,01-01-1900,49673,4263,1207,444,150,TRUE
6415,USA,politics,01-01-1900,28536,1461,287,351,109,TRUE
6418,Germany,finance,01-01-1900,97754,4560,983,465,338,FALSE
6422,Germany,finance,01-01-1900,991,2447,751,364,96,FALSE
6433,Germany,finance,01-01-1900,81139,2365,1459,143,963,FALSE
6434,USA,tech,01-01-1900,82480,4189,933,481,824,TRUE
6440,Canada,sports,01-01-1900,76858,138,1462,442,726,FALSE
6441,UK,tech,01-01-1900,49009,467,1404,302,922,FALSE
6442,India,finance,01-01-1900,62035,4236,1378,316,466,FALSE
6443,USA,Unknown,01-01-1900,98740,3980,1508,435,584,TRUE
6444,India,sports,01-01-1900,19119,2164,983,137,447,TRUE
6449,Germany,politics,01-01-1900,9110,1449,1311,56,212,TRUE
6452,Canada,Unknown,01-01-1900,42079,3919,964,244,571,TRUE
6454,UK,tech,01-01-1900,49673,3482,1090,323,495,TRUE
6458,Canada,finance,01-01-1900,39392,2543,385,243,245,FALSE
6459,India,Unknown,01-01-1900,29450,2768,648,224,854,FALSE
6460,USA,politics,01-01-1900,93290,1706,1500,315,29,TRUE
6464,Germany,sports,01-01-1900,49059,4616,929,154,502,TRUE
6465,USA,sports,01-01-1900,23529,775,983,200,786,TRUE
6466,India,finance,01-01-1900,8662,3396,1544,17,42,TRUE
6467,Canada,finance,01-01-1900,49673,3359,1434,251,255,TRUE
6469,Canada,sports,01-01-1900,18800,4589,743,331,517,TRUE
6471,Unknown,politics,01-01-1900,34081,4829,1587,288,53,FALSE
6472,UK,tech,01-01-1900,28210,458,542,243,123,FALSE
6474,USA,finance,01-01-1900,13948,3661,1871,8,750,TRUE
6478,Germany,sports,01-01-1900,62575,2630,232,495,856,TRUE
6481,Germany,sports,01-01-1900,7116,4982,1283,386,988,FALSE
6483,Germany,politics,01-01-1900,61370,2524,81,94,826,TRUE
6485,Canada,sports,01-01-1900,70568,2885,1475,43,291,TRUE
6487,Unknown,politics,01-01-1900,79975,3675,1842,11,209,FALSE
6488,Canada,politics,01-01-1900,69893,2757,1322,441,809,FALSE
6492,USA,tech,01-01-1900,9932,843,984,133,736,TRUE
6497,USA,tech,01-01-1900,46245,4677,983,251,495,TRUE
6498,Germany,politics,01-01-1900,80758,447,124,251,574,TRUE
6501,Canada,tech,01-01-1900,49673,1903,1831,398,652,FALSE
6502,Germany,tech,01-01-1900,69862,855,1931,29,117,TRUE
6503,India,sports,01-01-1900,49673,4068,1685,162,781,FALSE
6504,Canada,finance,01-01-1900,10812,4861,1521,312,558,TRUE
6505,Germany,tech,01-01-1900,98305,4170,736,256,495,TRUE
6506,USA,finance,01-01-1900,91402,2350,897,76,200,FALSE
6507,USA,finance,01-01-1900,63670,1058,1720,198,495,FALSE
6508,USA,politics,01-01-1900,49673,3960,1778,56,172,TRUE
6512,Germany,Unknown,01-01-1900,12785,1492,1186,323,404,TRUE
6513,Germany,politics,01-01-1900,37697,1760,1303,251,582,FALSE
6515,India,sports,01-01-1900,92006,1842,234,160,103,FALSE
6516,India,finance,01-01-1900,24587,2894,1219,496,469,FALSE
6519,Germany,Unknown,01-01-1900,45581,1353,355,265,497,TRUE
6530,Canada,tech,01-01-1900,53101,2555,1032,243,391,TRUE
6531,India,finance,01-01-1900,37364,2360,1375,275,765,TRUE
6538,Unknown,politics,01-01-1900,4917,1741,226,110,193,FALSE
6540,USA,politics,01-01-1900,20169,824,235,235,712,TRUE
6541,Canada,finance,01-01-1900,75313,431,92,410,628,TRUE
6546,UK,sports,01-01-1900,17927,4145,1101,383,369,TRUE
6560,Canada,finance,01-01-1900,6622,291,612,81,967,FALSE
6561,UK,tech,01-01-1900,68852,939,1902,132,616,FALSE
6563,UK,tech,01-01-1900,92672,4545,465,13,495,FALSE
6564,Germany,tech,01-01-1900,49673,2524,239,151,867,FALSE
6568,India,finance,01-01-1900,64830,746,990,245,630,FALSE
6569,USA,politics,01-01-1900,24182,2992,983,213,950,FALSE
6573,UK,sports,01-01-1900,15818,3503,165,274,850,FALSE
6574,UK,finance,01-01-1900,2611,3369,1447,251,660,FALSE
6575,USA,tech,01-01-1900,70048,84,1818,392,929,FALSE
6579,UK,tech,01-01-1900,49673,3315,1040,281,869,FALSE
6583,UK,sports,01-01-1900,23508,2203,562,251,598,FALSE
6584,India,tech,01-01-1900,84550,483,983,298,855,TRUE
6586,USA,politics,01-01-1900,66048,3626,758,6,14,TRUE
6587,USA,finance,01-01-1900,50622,2420,916,4,495,TRUE
6589,UK,finance,01-01-1900,41366,2354,140,102,579,FALSE
6590,USA,sports,01-01-1900,49673,1209,254,71,242,FALSE
