tweet_id,user_id,tweet_text,timestamp,timestamp.1,likes,retweets,replies,impressions,engagement
T30455,5876,Worst service ever :(,web,2025-01-13T23:42:00.000Z,8240,900,424,1834,949
T30465,8183,Love this!!! 😊,api,2025-01-23T01:43:00.000Z,8185,2733,310,403,1506
T30466,9775,Testing!!!@@@###,web,2025-01-07T20:28:00.000Z,8042,964,190,669,836
T30480,5391,Worst service ever :(,android,2025-01-11T13:42:00.000Z,9202,2373,488,2400,1006
T30494,5846,Good & Bad mixed!!!,web,2025-01-13T21:59:00.000Z,8817,3441,165,576,1354
T30500,1552,Great product!!! #AI,web,2025-01-20T13:01:00.000Z,10844,1366,279,2452,991
T30502,8975,Spark > Hadoop ???,ios,2025-01-18T04:08:00.000Z,17844,2309,612,1465,1589
T30504,5269,Data pipeline broke @ midnight!!!,ios,2025-01-22T09:34:00.000Z,2539,3045,505,2595,1597
T30506,4799,Spark > Hadoop ???,unknown,2025-01-13T09:31:00.000Z,363,3568,122,1299,861
T30510,4544,Null?? value??,ios,2025-01-13T09:03:00.000Z,15815,1726,672,1549,1397
T30514,9509,Testing!!!@@@###,web,2025-01-14T09:38:00.000Z,4306,1211,112,2529,1116
T30516,5698,Good & Bad mixed!!!,android,2025-01-22T09:16:00.000Z,9540,4738,189,401,1453
T30535,9326,Streaming $$$ working,web,2025-01-22T02:46:00.000Z,16049,3587,775,2830,1627
T30541,8609,Good & Bad mixed!!!,ios,2025-01-07T17:15:00.000Z,5528,1194,173,2976,1611
T30544,3588,Spark > Hadoop ???,web,2025-01-08T07:12:00.000Z,18827,2471,904,274,1797
T30550,5643,Error###Detected,ios,2025-01-20T06:52:00.000Z,16331,2149,113,2269,1310
T30551,1179,Spark > Hadoop ???,unknown,2025-01-10T05:22:00.000Z,15824,2620,931,2486,1567
T30557,2640,Worst service ever :(,ios,2025-01-19T06:37:00.000Z,6483,1409,52,177,1105
T30577,4797,Data pipeline broke @ midnight!!!,api,2025-01-10T00:43:00.000Z,10027,4026,492,1022,1999
T30586,2718,Streaming $$$ working,android,2025-01-07T03:02:00.000Z,6217,2831,126,411,529
T30596,5554,Streaming $$$ working,android,2025-01-02T11:08:00.000Z,1751,2471,28,1699,218
T30609,8150,Good & Bad mixed!!!,api,2025-01-13T17:59:00.000Z,15296,4069,846,1487,532
T3061,9202,Testing!!!@@@###,ios,2025-01-12T16:01:34.000Z,15815,2575,784,1487,1577
T30633,3289,Null?? value??,api,2025-01-06T09:32:00.000Z,17850,2653,284,1100,1001
T30646,6995,Great product!!! #AI,api,2025-01-21T19:51:00.000Z,4277,947,582,104,393
T30652,6559,Streaming $$$ working,ios,2025-01-23T15:13:00.000Z,7656,100,806,2444,40
T30658,6112,Null?? value??,android,2025-01-21T14:33:00.000Z,10017,2502,50,2007,1001
T30662,3856,Good & Bad mixed!!!,web,2025-01-21T07:38:00.000Z,14946,4469,545,2989,698
T30663,1284,Love this!!! 😊,api,2025-01-12T16:01:34.000Z,9638,3621,993,1348,606
T30677,1938,Testing!!!@@@###,android,2025-01-14T02:44:00.000Z,10027,20,74,1487,1746
T30686,3508,Love this!!! 😊,api,2025-01-08T19:44:00.000Z,10804,1832,788,2366,587
T3070,6625,Worst service ever :(,android,2025-01-20T13:50:00.000Z,16937,1936,769,1412,47
T30723,9778,Worst service ever :(,web,2025-01-20T08:46:00.000Z,15767,1077,775,1487,354
T30726,3921,Testing!!!@@@###,android,2025-01-07T01:56:00.000Z,2192,2936,443,1678,804
T30752,7610,Love this!!! 😊,unknown,2025-01-23T20:58:00.000Z,8648,1798,54,2533,1430
T30756,6546,Worst service ever :(,ios,2025-01-02T07:08:00.000Z,13209,651,102,1251,939
T30763,9829,Spark > Hadoop ???,unknown,2025-01-11T04:14:00.000Z,10027,3803,475,708,1315
T30766,7940,Null?? value??,api,2025-01-17T16:27:00.000Z,13384,654,24,930,1791
T3077,4019,Great product!!! #AI,ios,2025-01-22T15:31:00.000Z,16671,4315,593,1674,52
T30788,5364,Streaming $$$ working,android,2025-01-06T08:59:00.000Z,11916,867,183,68,787
T30794,1849,Love this!!! 😊,ios,2025-01-12T16:01:34.000Z,8289,2264,569,1985,1927
T30799,9390,Streaming $$$ working,api,2025-01-19T14:04:00.000Z,7555,1653,234,1696,105
T30809,2304,Love this!!! 😊,web,2025-01-13T19:29:00.000Z,12884,4810,973,2419,1046
T3081,7055,Love this!!! 😊,android,2025-01-06T05:57:00.000Z,1884,1934,24,1592,1375
T30811,2245,Great product!!! #AI,android,2025-01-14T10:58:00.000Z,7144,1293,846,1536,1319
T30814,5067,Testing!!!@@@###,android,2025-01-03T02:15:00.000Z,10364,1129,325,2768,1054
T30825,9678,Testing!!!@@@###,ios,2025-01-16T00:57:00.000Z,6429,1414,509,2269,1901
T30829,1286,Streaming $$$ working,api,2025-01-08T09:54:00.000Z,11770,1298,338,2307,108
T3083,8683,Worst service ever :(,web,2025-01-11T03:15:00.000Z,14539,4968,547,1645,1569
T30834,6608,Streaming $$$ working,api,2025-01-12T16:01:34.000Z,13249,1219,492,423,1506
T3084,9631,Great product!!! #AI,web,2025-01-18T18:45:00.000Z,15670,607,40,2713,1321
T30842,2914,Spark > Hadoop ???,api,2025-01-14T17:29:00.000Z,9095,3712,134,1473,1917
T30846,8178,Love this!!! 😊,web,2025-01-15T15:05:00.000Z,17520,1163,153,1446,9
T30865,8413,Streaming $$$ working,ios,2025-01-19T06:56:00.000Z,5342,2700,797,2449,1251
T30871,1541,Data pipeline broke @ midnight!!!,web,2025-01-20T12:44:00.000Z,14954,2535,97,2843,800
T30875,9839,Testing!!!@@@###,ios,2025-01-02T22:27:00.000Z,13117,3025,844,2159,1771
T30889,3026,Good & Bad mixed!!!,api,2025-01-03T00:59:00.000Z,3333,2471,556,2551,1001
T30893,7571,Good & Bad mixed!!!,web,2025-01-05T14:09:00.000Z,3430,2553,664,533,807
T30895,5143,Good & Bad mixed!!!,api,2025-01-12T09:39:00.000Z,16218,754,911,273,836
T30914,2218,Data pipeline broke @ midnight!!!,android,2025-01-22T08:59:00.000Z,4548,3744,253,166,1617
T30918,1966,Testing!!!@@@###,web,2025-01-11T02:44:00.000Z,13773,4482,406,2360,508
T30923,8002,Worst service ever :(,web,2025-01-12T16:01:34.000Z,7517,1040,62,1253,1549
T30926,9624,Testing!!!@@@###,web,2025-01-02T15:29:00.000Z,16180,2083,152,2531,1244
T30927,1640,Data pipeline broke @ midnight!!!,android,2025-01-07T22:55:00.000Z,1351,357,744,602,1878
T30931,5104,Good & Bad mixed!!!,android,2025-01-01T01:00:00.000Z,4179,1978,298,20,1184
T30935,9459,Error###Detected,api,2025-01-10T14:56:00.000Z,8132,4889,553,1557,1054
T30959,4654,Data pipeline broke @ midnight!!!,ios,2025-01-06T07:40:00.000Z,19292,4313,37,1600,1189
T30972,6993,Great product!!! #AI,api,2025-01-22T04:07:00.000Z,6471,2054,298,31,843
T30983,8800,Null?? value??,android,2025-01-09T05:00:00.000Z,8422,4530,322,1487,933
T30989,9354,Testing!!!@@@###,web,2025-01-09T10:42:00.000Z,2372,1397,874,1056,1629
T3099,7370,Spark > Hadoop ???,api,2025-01-01T17:48:00.000Z,10027,1027,98,748,1654
T30992,5291,Data pipeline broke @ midnight!!!,android,2025-01-23T02:06:00.000Z,15595,2152,333,2986,1889
T30998,6504,Data pipeline broke @ midnight!!!,web,2025-01-10T02:41:00.000Z,13143,948,835,1965,739
T31002,6404,Worst service ever :(,api,2025-01-05T05:33:00.000Z,18141,1261,141,1348,1494
T31007,6348,Spark > Hadoop ???,android,2025-01-16T21:20:00.000Z,10563,3920,518,2368,1344
T31020,4265,Good & Bad mixed!!!,android,2025-01-10T04:07:00.000Z,6253,1213,161,1399,1253
T31026,3494,Spark > Hadoop ???,api,2025-01-22T08:34:00.000Z,17010,2369,554,1115,112
T31027,1601,Worst service ever :(,ios,2025-01-15T22:08:00.000Z,3062,3016,957,2976,836
T31034,3307,Testing!!!@@@###,api,2025-01-01T19:13:00.000Z,12206,749,363,2043,32
T31044,9314,Love this!!! 😊,android,2025-01-05T04:54:00.000Z,11108,301,955,785,1228
T31071,5219,Null?? value??,ios,2025-01-13T12:25:00.000Z,7243,1477,513,484,130
T31075,8411,Data pipeline broke @ midnight!!!,web,2025-01-19T07:11:00.000Z,11061,2202,387,2707,180
T31093,3756,Streaming $$$ working,api,2025-01-12T12:20:00.000Z,13250,4377,100,323,1649
T31097,7174,Love this!!! 😊,api,2025-01-08T03:37:00.000Z,11821,912,972,1317,50
T31122,7692,Worst service ever :(,android,2025-01-23T15:57:00.000Z,7480,4917,354,2438,227
T31147,4245,Worst service ever :(,web,2025-01-15T04:00:00.000Z,8593,4466,581,2780,1838
T31165,9706,Error###Detected,api,2025-01-13T17:05:00.000Z,18194,834,465,2416,1761
T31180,9526,Streaming $$$ working,android,2025-01-17T08:29:00.000Z,6339,466,627,2880,909
T31192,7065,Null?? value??,android,2025-01-19T06:37:00.000Z,7053,2324,35,2715,1458
T312,5602,Good & Bad mixed!!!,ios,2025-01-16T07:41:00.000Z,10129,3112,525,1960,191
T31210,6610,Love this!!! 😊,android,2025-01-08T12:16:00.000Z,14584,3536,776,1361,1303
T31218,8187,Good & Bad mixed!!!,ios,2025-01-20T01:26:00.000Z,3286,3692,416,733,779
T3122,1007,Null?? value??,unknown,2025-01-22T22:12:00.000Z,11481,2401,434,1033,1238
T31228,1380,Love this!!! 😊,android,2025-01-14T21:51:00.000Z,2434,511,272,1118,1001
T31241,8151,Null?? value??,android,2025-01-20T06:27:00.000Z,15576,2124,124,1898,1480
T31244,7200,Streaming $$$ working,ios,2025-01-09T14:29:00.000Z,9161,1218,302,1137,1662
T31261,9632,Testing!!!@@@###,ios,2025-01-05T04:32:00.000Z,4158,3508,47,881,1942
T31278,3487,Love this!!! 😊,api,2025-01-12T12:02:00.000Z,16710,4306,965,1539,111
T31281,1271,Good & Bad mixed!!!,android,2025-01-19T04:06:00.000Z,11348,1182,972,1460,1382
T3129,6615,Spark > Hadoop ???,api,2025-01-22T12:57:00.000Z,18831,3733,882,1487,201
T31291,9059,Worst service ever :(,web,2025-01-12T10:41:00.000Z,9975,3182,133,107,1538
T31294,3612,Streaming $$$ working,api,2025-01-03T13:55:00.000Z,10957,1323,395,2608,215
T31298,2221,Streaming $$$ working,api,2025-01-01T12:55:00.000Z,19885,4736,513,195,1624
T31307,7485,Love this!!! 😊,ios,2025-01-17T23:20:00.000Z,6326,1509,107,1200,583
T31318,6351,Null?? value??,android,2025-01-19T11:12:00.000Z,12648,1450,406,13,209
T31323,8928,Love this!!! 😊,android,2025-01-20T21:08:00.000Z,9228,3347,618,332,1855
T31337,1534,Spark > Hadoop ???,ios,2025-01-21T06:22:00.000Z,17038,2471,667,1869,1540
T31338,2606,Testing!!!@@@###,api,2025-01-21T09:49:00.000Z,16532,3372,403,108,1240
T31345,2431,Null?? value??,ios,2025-01-02T22:22:00.000Z,11959,896,885,1487,1746
T31358,6448,Good & Bad mixed!!!,android,2025-01-02T06:35:00.000Z,6994,310,782,2328,26
T31386,7717,Testing!!!@@@###,web,2025-01-11T00:52:00.000Z,19190,866,604,2224,1872
T3139,9710,Data pipeline broke @ midnight!!!,web,2025-01-10T23:00:00.000Z,16591,4686,991,308,475
T31393,7163,Error###Detected,ios,2025-01-12T16:01:34.000Z,5460,2521,450,2785,710
T31408,5876,Error###Detected,ios,2025-01-01T02:02:00.000Z,14893,994,462,1195,1342
T31423,7562,Spark > Hadoop ???,android,2025-01-07T07:34:00.000Z,7804,4469,915,1487,1802
T31453,5585,Worst service ever :(,ios,2025-01-13T06:22:00.000Z,19911,4008,244,1622,1331
T31456,4041,Worst service ever :(,ios,2025-01-12T00:47:00.000Z,9693,1477,241,10,165
T3146,1678,Great product!!! #AI,android,2025-01-13T16:58:00.000Z,3450,577,78,2879,260
T31476,9498,Data pipeline broke @ midnight!!!,unknown,2025-01-08T02:16:00.000Z,2668,2787,189,2153,1072
T31492,3519,Null?? value??,android,2025-01-04T18:58:00.000Z,3285,593,568,2499,352
T31494,7971,Error###Detected,android,2025-01-09T01:33:00.000Z,14466,4408,83,1783,514
T31498,4334,Null?? value??,api,2025-01-19T08:35:00.000Z,12769,818,641,2199,357
T31501,5190,Streaming $$$ working,android,2025-01-12T17:02:00.000Z,16879,1172,806,993,157
T31511,2229,Good & Bad mixed!!!,unknown,2025-01-04T21:27:00.000Z,10439,4600,39,2339,1976
T31518,3797,Data pipeline broke @ midnight!!!,api,2025-01-02T20:09:00.000Z,18120,2631,393,2350,1036
T31535,1656,Testing!!!@@@###,web,2025-01-12T16:01:34.000Z,2130,2431,952,1807,326
T31537,5250,Data pipeline broke @ midnight!!!,web,2025-01-20T04:53:00.000Z,520,3685,502,175,750
T31546,7800,Spark > Hadoop ???,api,2025-01-13T21:20:00.000Z,16193,2471,556,278,1734
T31551,2059,Worst service ever :(,android,2025-01-20T12:20:00.000Z,11673,2294,212,2328,261
T3157,7457,Error###Detected,android,2025-01-16T15:25:00.000Z,10027,4832,900,684,288
T31586,9808,Good & Bad mixed!!!,ios,2025-01-04T03:45:00.000Z,11660,457,629,1366,308
T31587,9383,Love this!!! 😊,ios,2025-01-12T09:14:00.000Z,9593,2471,829,595,1213
T31607,2992,Worst service ever :(,web,2025-01-23T08:33:00.000Z,13878,659,983,2940,1242
T31614,8066,Good & Bad mixed!!!,web,2025-01-21T17:59:00.000Z,8512,85,469,1487,723
T31625,9383,Spark > Hadoop ???,web,2025-01-07T20:22:00.000Z,16719,85,20,1550,402
T31648,3122,Great product!!! #AI,ios,2025-01-10T21:06:00.000Z,7295,2864,229,1140,1244
T31650,6088,Spark > Hadoop ???,web,2025-01-21T09:49:00.000Z,18001,824,74,1622,1990
T31674,7411,Null?? value??,android,2025-01-04T18:08:00.000Z,2777,4562,7,169,1019
T31686,1973,Great product!!! #AI,ios,2025-01-02T21:25:00.000Z,9887,1612,962,1487,197
T31687,7318,Worst service ever :(,android,2025-01-19T19:34:00.000Z,8963,3368,616,2644,1036
T31691,9567,Data pipeline broke @ midnight!!!,ios,2025-01-18T03:25:00.000Z,919,1760,962,1487,1517
T31692,1000,Null?? value??,ios,2025-01-13T14:12:00.000Z,7835,4858,481,2953,218
T31698,9527,Testing!!!@@@###,web,2025-01-10T08:08:00.000Z,7575,233,211,158,1960
T31699,9967,Error###Detected,api,2025-01-14T19:37:00.000Z,514,4891,844,2170,1803
T31714,4466,Data pipeline broke @ midnight!!!,web,2025-01-12T16:01:34.000Z,11620,4600,162,423,1384
T31718,2416,Testing!!!@@@###,unknown,2025-01-06T07:39:00.000Z,10027,1645,542,1596,960
T31723,9055,Love this!!! 😊,api,2025-01-23T05:10:00.000Z,327,4757,654,1333,581
T31734,8180,Data pipeline broke @ midnight!!!,api,2025-01-18T19:59:00.000Z,9943,55,200,2337,1273
T31740,8654,Spark > Hadoop ???,android,2025-01-07T05:03:00.000Z,10133,494,741,37,413
T31741,7197,Testing!!!@@@###,api,2025-01-17T16:26:00.000Z,19535,3864,537,1176,1503
T31751,3187,Spark > Hadoop ???,ios,2025-01-05T03:47:00.000Z,13097,4146,797,1783,441
T31788,2122,Good & Bad mixed!!!,ios,2025-01-14T13:25:00.000Z,5960,3417,883,1739,1565
T31799,4130,Streaming $$$ working,ios,2025-01-13T13:09:00.000Z,10027,2758,951,2882,111
T31801,3244,Love this!!! 😊,web,2025-01-10T08:42:00.000Z,13398,886,492,2678,1871
T31891,4190,Error###Detected,api,2025-01-15T01:08:00.000Z,1643,1183,994,2641,1001
T31902,5921,Love this!!! 😊,api,2025-01-20T11:59:00.000Z,2479,1419,869,2857,938
T31909,7048,Great product!!! #AI,android,2025-01-07T23:18:00.000Z,10027,41,403,2333,1804
T31932,3807,Love this!!! 😊,ios,2025-01-06T06:19:00.000Z,924,4472,141,1285,1825
T31943,6882,Love this!!! 😊,android,2025-01-21T09:49:00.000Z,385,517,452,467,1001
T31954,1437,Great product!!! #AI,ios,2025-01-10T00:57:00.000Z,15225,4654,83,27,905
T3196,1971,Worst service ever :(,web,2025-01-11T03:08:00.000Z,5743,4327,569,2986,1859
T31986,5248,Spark > Hadoop ???,android,2025-01-05T14:47:00.000Z,3708,2923,633,792,443
T31995,9926,Great product!!! #AI,ios,2025-01-04T17:48:00.000Z,11958,196,155,10,1209
T320,2553,Spark > Hadoop ???,api,2025-01-06T17:10:00.000Z,16177,4703,794,30,1244
T32007,3551,Data pipeline broke @ midnight!!!,web,2025-01-16T10:10:00.000Z,3482,124,230,590,518
T32016,6908,Worst service ever :(,web,2025-01-21T15:45:00.000Z,5775,1732,938,1408,110
T32031,4326,Good & Bad mixed!!!,android,2025-01-12T16:01:34.000Z,14791,4772,419,1423,581
T32038,4574,Love this!!! 😊,ios,2025-01-14T07:49:00.000Z,8387,795,739,1235,1634
T3204,5397,Error###Detected,android,2025-01-06T12:56:00.000Z,15809,2768,554,1565,1347
T3207,7279,Great product!!! #AI,android,2025-01-10T21:23:00.000Z,1742,3676,447,2287,886
T32072,5424,Great product!!! #AI,ios,2025-01-21T18:06:00.000Z,5425,425,453,66,462
T32073,7294,Testing!!!@@@###,web,2025-01-15T07:12:00.000Z,9228,2293,811,410,258
T32093,9486,Good & Bad mixed!!!,ios,2025-01-19T20:04:00.000Z,2297,481,444,2721,621
T32097,8247,Good & Bad mixed!!!,web,2025-01-09T18:33:00.000Z,18218,2977,360,1944,342
T32105,3179,Streaming $$$ working,android,2025-01-18T06:27:00.000Z,10027,1975,328,1554,981
T32117,7488,Spark > Hadoop ???,android,2025-01-14T04:51:00.000Z,10419,3793,474,1540,1219
T3212,6039,Testing!!!@@@###,web,2025-01-19T19:37:00.000Z,2473,2055,492,1053,690
T32123,5163,Good & Bad mixed!!!,web,2025-01-07T15:00:00.000Z,6176,3519,457,2838,1336
T32136,4988,Spark > Hadoop ???,web,2025-01-10T22:11:00.000Z,1352,1675,799,2242,1205
T32137,2416,Great product!!! #AI,api,2025-01-23T14:51:00.000Z,17901,3908,849,459,1434
T32144,7397,Streaming $$$ working,api,2025-01-11T23:59:00.000Z,18493,3787,630,2986,391
T32145,3431,Testing!!!@@@###,api,2025-01-22T17:03:00.000Z,6575,2362,159,2152,415
T32167,7291,Testing!!!@@@###,ios,2025-01-10T20:45:00.000Z,18910,4156,630,854,660
T32182,3367,Great product!!! #AI,android,2025-01-12T16:01:34.000Z,2244,1092,703,186,1001
T32184,9677,Worst service ever :(,android,2025-01-12T10:58:00.000Z,14714,2367,979,675,1662
T32216,5903,Error###Detected,web,2025-01-01T18:27:00.000Z,10027,4339,393,836,1615
T32222,3121,Streaming $$$ working,android,2025-01-05T13:53:00.000Z,5776,4839,492,1903,339
T32251,2103,Testing!!!@@@###,web,2025-01-08T11:40:00.000Z,14583,400,888,1424,846
T32260,8665,Null?? value??,ios,2025-01-05T10:07:00.000Z,533,4391,940,2289,1426
T32268,7292,Testing!!!@@@###,android,2025-01-13T16:21:00.000Z,12563,1655,717,1487,226
T32277,8674,Good & Bad mixed!!!,web,2025-01-12T16:01:34.000Z,18148,1193,918,96,1993
T32278,6433,Good & Bad mixed!!!,api,2025-01-20T11:26:00.000Z,320,623,492,731,1812
T32296,3951,Error###Detected,ios,2025-01-07T22:41:00.000Z,10136,2009,918,1171,5
T323,3571,Data pipeline broke @ midnight!!!,web,2025-01-18T20:30:00.000Z,12969,4035,687,772,1479
T3231,7031,Great product!!! #AI,android,2025-01-05T02:40:00.000Z,4296,788,136,1857,528
T32324,3103,Error###Detected,unknown,2025-01-20T14:34:00.000Z,7883,650,687,487,419
T3234,8851,Testing!!!@@@###,android,2025-01-06T19:31:00.000Z,28,924,713,23,1695
T32351,5689,Streaming $$$ working,web,2025-01-20T01:03:00.000Z,10979,2882,716,1787,626
T32358,8303,Good & Bad mixed!!!,api,2025-01-19T15:55:00.000Z,6005,3720,650,722,1237
T32361,1004,Null?? value??,api,2025-01-18T07:59:00.000Z,17100,4626,467,2789,1905
T32368,6805,Good & Bad mixed!!!,android,2025-01-03T07:15:00.000Z,11258,2134,380,1759,1001
T32369,9528,Good & Bad mixed!!!,android,2025-01-02T13:29:00.000Z,2654,1167,616,2623,1490
T32415,8503,Streaming $$$ working,api,2025-01-16T19:16:00.000Z,319,2980,739,1222,1840
T32416,7700,Worst service ever :(,unknown,2025-01-04T21:22:00.000Z,6168,1753,267,2348,1280
T32417,6019,Spark > Hadoop ???,ios,2025-01-22T03:39:00.000Z,8340,4846,159,2681,475
T32426,2041,Testing!!!@@@###,ios,2025-01-18T07:50:00.000Z,860,1191,133,1245,796
T32430,2260,Love this!!! 😊,android,2025-01-18T22:24:00.000Z,7881,237,825,1547,799
T32450,5609,Spark > Hadoop ???,web,2025-01-10T15:58:00.000Z,17069,1959,598,1226,1745
T32451,9591,Testing!!!@@@###,api,2025-01-18T16:52:00.000Z,3168,194,130,1397,1830
T32457,2814,Error###Detected,web,2025-01-16T18:39:00.000Z,12761,2905,87,543,1152
T32464,8409,Great product!!! #AI,ios,2025-01-12T10:58:00.000Z,7868,3356,237,2055,460
T32492,5136,Null?? value??,web,2025-01-24T00:07:00.000Z,19112,1666,291,79,1055
T3250,9357,Streaming $$$ working,android,2025-01-07T17:06:00.000Z,18638,1001,280,2832,1691
T32511,2655,Error###Detected,api,2025-01-15T00:25:00.000Z,6032,2907,807,1005,429
T32520,9711,Streaming $$$ working,api,2025-01-18T03:12:00.000Z,13849,1991,596,1268,1227
T32521,4472,Spark > Hadoop ???,web,2025-01-18T05:58:00.000Z,11501,451,678,84,1377
T32530,4995,Worst service ever :(,api,2025-01-08T15:50:00.000Z,14678,2508,910,1487,1913
T32547,9349,Error###Detected,ios,2025-01-05T10:30:00.000Z,13948,4233,474,2758,1768
T32574,3617,Streaming $$$ working,ios,2025-01-08T10:36:00.000Z,10027,99,772,347,1001
T32586,8884,Data pipeline broke @ midnight!!!,unknown,2025-01-03T12:30:00.000Z,4654,3749,754,1696,486
T32588,8488,Spark > Hadoop ???,ios,2025-01-21T02:13:00.000Z,10027,4948,302,1796,1438
T32592,9807,Good & Bad mixed!!!,android,2025-01-17T01:09:00.000Z,10027,3836,280,1928,1702
T32595,9428,Great product!!! #AI,web,2025-01-21T06:36:00.000Z,13735,3914,689,837,1795
T32599,3936,Worst service ever :(,api,2025-01-23T15:16:00.000Z,9367,646,706,1228,958
T32631,7981,Testing!!!@@@###,ios,2025-01-18T21:14:00.000Z,8445,410,254,871,492
T32653,5976,Testing!!!@@@###,web,2025-01-12T20:26:00.000Z,9544,2354,124,883,1001
T32659,7312,Error###Detected,api,2025-01-19T03:35:00.000Z,17234,1860,513,2496,1716
T32666,2862,Streaming $$$ working,api,2025-01-23T15:35:00.000Z,15288,3357,892,1987,850
T32668,7267,Great product!!! #AI,api,2025-01-06T01:03:00.000Z,11080,2619,562,474,1001
T32671,1071,Good & Bad mixed!!!,web,2025-01-04T01:18:00.000Z,12734,856,708,581,396
T32693,5262,Spark > Hadoop ???,ios,2025-01-13T00:39:00.000Z,6186,2561,143,1335,1717
T32708,7680,Great product!!! #AI,api,2025-01-02T06:19:00.000Z,636,2770,591,948,1702
T32711,9109,Testing!!!@@@###,api,2025-01-21T08:27:00.000Z,13904,3861,70,327,692
T32726,8403,Spark > Hadoop ???,ios,2025-01-13T00:41:00.000Z,14622,2846,864,21,818
T32761,6670,Spark > Hadoop ???,android,2025-01-14T16:27:00.000Z,4092,368,370,597,785
T32763,1639,Null?? value??,android,2025-01-08T14:03:00.000Z,163,2179,354,1487,242
T32775,2586,Love this!!! 😊,api,2025-01-23T09:52:00.000Z,323,984,492,2691,1368
T32788,9023,Null?? value??,android,2025-01-03T06:09:00.000Z,17248,1786,129,620,1276
T32792,6779,Spark > Hadoop ???,web,2025-01-07T04:27:00.000Z,1155,816,973,1117,553
T32808,3948,Testing!!!@@@###,api,2025-01-13T12:55:00.000Z,13773,3397,972,1968,765
T32828,4348,Great product!!! #AI,ios,2025-01-11T18:40:00.000Z,2546,1359,991,505,1727
T32833,8943,Testing!!!@@@###,unknown,2025-01-18T13:14:00.000Z,4279,4570,495,626,336
T32845,5658,Testing!!!@@@###,api,2025-01-03T03:09:00.000Z,18161,1770,671,1212,398
T32849,9219,Great product!!! #AI,web,2025-01-10T21:50:00.000Z,12923,303,793,986,1001
T32858,5792,Streaming $$$ working,android,2025-01-12T16:01:34.000Z,13370,4499,865,2655,1217
T32868,1291,Testing!!!@@@###,android,2025-01-10T23:52:00.000Z,11217,4066,258,842,1361
T3287,4450,Great product!!! #AI,api,2025-01-02T04:40:00.000Z,17131,2814,84,1487,929
T32875,8622,Great product!!! #AI,ios,2025-01-12T14:30:00.000Z,11333,4898,36,189,1370
T3288,8019,Spark > Hadoop ???,ios,2025-01-08T00:30:00.000Z,13716,3653,620,2575,1275
T3289,2736,Spark > Hadoop ???,ios,2025-01-14T02:56:00.000Z,8916,402,219,713,900
T3290,8989,Great product!!! #AI,web,2025-01-20T07:51:00.000Z,1777,2118,797,2970,1625
T32910,6170,Error###Detected,web,2025-01-11T02:48:00.000Z,8593,2674,795,1784,880
T32929,3365,Great product!!! #AI,android,2025-01-01T22:26:00.000Z,8045,1225,588,1265,1023
T32968,4642,Error###Detected,unknown,2025-01-23T06:57:00.000Z,1304,1183,552,1487,15
T32973,6534,Null?? value??,web,2025-01-02T03:22:00.000Z,17082,1129,952,2257,1863
T32986,2668,Streaming $$$ working,unknown,2025-01-10T00:10:00.000Z,13854,1066,362,1185,606
T32989,7250,Worst service ever :(,web,2025-01-21T10:48:00.000Z,6396,4350,918,2464,518
T3300,1282,Streaming $$$ working,android,2025-01-03T10:00:00.000Z,1125,4661,696,1915,187
T33007,1221,Data pipeline broke @ midnight!!!,ios,2025-01-06T00:23:00.000Z,1775,3779,467,537,419
T33013,9992,Great product!!! #AI,ios,2025-01-03T07:48:00.000Z,11937,3376,568,357,220
T33015,1526,Data pipeline broke @ midnight!!!,android,2025-01-16T14:12:00.000Z,10027,3465,464,1027,130
T33023,6669,Null?? value??,android,2025-01-04T12:38:00.000Z,18345,3573,372,2601,914
T33027,4313,Error###Detected,api,2025-01-11T07:07:00.000Z,11916,1569,938,2492,1067
T3303,8008,Null?? value??,ios,2025-01-08T22:14:00.000Z,10027,3230,415,712,1758
T33036,4003,Spark > Hadoop ???,web,2025-01-11T05:42:00.000Z,1496,818,9,2089,1585
T3304,1287,Worst service ever :(,ios,2025-01-01T21:14:00.000Z,14946,2730,125,778,507
T33053,7256,Good & Bad mixed!!!,unknown,2025-01-10T10:44:00.000Z,1489,2666,381,1863,1311
T33055,1194,Data pipeline broke @ midnight!!!,web,2025-01-03T14:48:00.000Z,2430,1101,314,2802,845
T3306,2740,Streaming $$$ working,android,2025-01-07T05:53:00.000Z,7671,4129,878,289,1451
T33064,3530,Null?? value??,api,2025-01-13T03:15:00.000Z,5514,2086,106,907,1001
T33077,7683,Null?? value??,android,2025-01-06T01:06:00.000Z,4463,2532,418,2075,26
T33085,4573,Data pipeline broke @ midnight!!!,android,2025-01-22T10:05:00.000Z,4701,2367,591,709,1667
T33097,1665,Streaming $$$ working,android,2025-01-24T02:04:00.000Z,11777,1133,477,2219,1125
T33102,3928,Good & Bad mixed!!!,ios,2025-01-10T22:36:00.000Z,10027,2471,587,1487,1202
T33106,2174,Error###Detected,android,2025-01-17T00:07:00.000Z,15373,2224,960,2378,1945
T33116,8634,Null?? value??,ios,2025-01-18T06:04:00.000Z,14066,298,171,986,1269
T33121,3619,Data pipeline broke @ midnight!!!,api,2025-01-16T00:17:00.000Z,10488,3225,252,2514,992
T33128,5415,Null?? value??,web,2025-01-21T23:59:00.000Z,16375,3977,941,1322,0
T33130,5619,Good & Bad mixed!!!,ios,2025-01-11T17:49:00.000Z,524,2713,501,8,257
